title,governorate,city,maker,model,model_year,mileage,car_type,price,minimum_down_payment,link
سيارة ستروين سي ٥ للبيع,Giza,El Haram,Citroen,C5,2016,190000.0,Automatic,760000.0,,https://contactcars.com/en/used-cars/citroen-c5/46706631456f4e229f072d645e4539d4?status=Used
كيا سيراتو بحاله ممتازه,Cairo,New Cairo & 5th Settlement,Kia,Cerato,2016,130000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/kia-cerato/d540883b48804cfbaf6063b896bfcc57?status=Used
مرسيدس GLC 300 موديل ٢٠٢٢ فابريكة باكامل صيانات توكيل 40 الف كم,Cairo,Heliopolis,Mercedes,GLC 300,2022,70000.0,Automatic,4400000.0,880000.0,https://contactcars.com/en/used-cars/mercedes-glc_300/77a43fe98cb0425b9b9fd31b37819b30?status=Used
سيارة ميتسوبيشي لانسر شارك ٢٠١٥ الفئه الثانيه خليجي فابريكا,Cairo,Heliopolis,Mitsubishi,Lancer,2015,58000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/9881e7605ab04450a1f9c963cb553947?status=Used
MG. .ZS,Giza,Faisal,MG,ZS,2021,80000.0,Automatic,1200000.0,,https://contactcars.com/en/used-cars/mg-zs/9e56ce52175e46c19fd5cdbbe6de2901?status=Used
دهان المصنع,Giza,Sheikh Zayed,BMW,520i,2019,130000.0,Automatic,3250000.0,,https://contactcars.com/en/used-cars/bmw-520i/eb5fce3783a5430c91abc936ea33db09?status=Used
"Hyundai Elantra CN7 ,Smart Plus ,2022, Black exterior",Giza,Sheikh Zayed,Hyundai,Elantra CN7,2022,43000.0,Automatic,1350000.0,270000.0,https://contactcars.com/en/used-cars/hyundai-elantra_cn7/402091fae15a4a81a5c9f99ea2cbd29a?status=Used
Fiat tipo 2021,Giza,Warraq,Fiat,Tipo,2021,132000.0,Automatic,955000.0,,https://contactcars.com/en/used-cars/fiat-tipo/77832199cc794509a6c0bb71b6b90b9d?status=Used
هيونداي i10 2008,Cairo,Maadi,Hyundai,I10,2008,85000.0,Manual,325000.0,,https://contactcars.com/en/used-cars/hyundai-i10/2d4c155131704222a612de54df86700e?status=Used
جراند شيروكي ليميتد موديل ٢٠١٦ حالة فوق الممتازة فعلا,Cairo,New Cairo & 5th Settlement,Jeep,Grand Cherokee,2016,80000.0,Automatic,2650000.0,,https://contactcars.com/en/used-cars/jeep-grand_cherokee/fe79a6e7a9cf4342aff40a4fb82c50e6?status=Used
Mercedes c 200 excellent condition,Giza,El Mohndseen,Mercedes,C200,2013,101000.0,Automatic,1600000.0,,https://contactcars.com/en/used-cars/mercedes-c200/07d23fcc8ac14bdba03326a13263e558?status=Used
دايو لانوس ٢٠٠٨ فبريكا بالكامل لكن مرشوشه البابين القدام,Cairo,Nasr City,Daewoo,Lanos II,2008,150000.0,Manual,260000.0,,https://contactcars.com/en/used-cars/daewoo-lanos_ii/165cdea7daf94ce7b8492c1dcc6297d7?status=Used
Mercedes-Benz C280 avantegarde MY 2009 perfect condition,Cairo,Nasr City,Mercedes,C 280,2009,220000.0,Automatic,1150000.0,,https://contactcars.com/en/used-cars/mercedes-c_280/f18f2a14745e4c5f892ba55504d2864a?status=Used
Nissan qashqai نيسان كاشكاي,Giza,Doki,Nissan,Qashqai,2016,98000.0,Automatic,855000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/9815b36cf89346ceb1d0409049ba7851?status=Used
X5 2016 حاله ممتازه فبريكا,Cairo,Nasr City,BMW,X5,2016,140000.0,Automatic,2400000.0,,https://contactcars.com/en/used-cars/bmw-x5/e95b41ab5f434bd68a0005eac8e66146?status=Used
نيسان صني فبريكا,Qalyubia,Kafr Shukr,Nissan,Sunny,2020,76000.0,Automatic,535000.0,107000.0,https://contactcars.com/en/used-cars/nissan-sunny/6c59403bbb7b4ce5939dae2bff425f1a?status=Used
هيونداي النترا AD موديل ٢٠١٦ فات من الحظر سنة وشهر,Eastern,Belbeis,Hyundai,Elantra AD,2016,80000.0,Automatic,670000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_ad/ca5f8985830c460fb9e03152f19fe7d7?status=Used
اوبل فيكترا,Giza,El Haram,OPEL,Vectra,2000,326000.0,Manual,255000.0,,https://contactcars.com/en/used-cars/opel-vectra/40204ff92d654d71ac24b2f06abf8c83?status=Used
كيا جراند سيراتو بحالة ممتازة,Qalyubia,Shubra Al Khaimah,Kia,Grand Cerato,2022,62000.0,Automatic,1350000.0,270000.0,https://contactcars.com/en/used-cars/kia-grand_cerato/945b1df287fb4360b895513ba526b71a?status=Used
اسبورتاج هاي لاين,Dakahlia,Aga,Kia,Sportage,2023,13000.0,Automatic,2000000.0,400000.0,https://contactcars.com/en/used-cars/kia-sportage/6f89f9e2a30d4501a27c939c949211c3?status=Used
Bmw,Monufia,Berket El Saba',BMW,316i,2011,137000.0,Automatic,720000.0,,https://contactcars.com/en/used-cars/bmw-316i/97b46990e68547918e1426252e26f982?status=Used
لانسر شارك وارد الخليج من سنه,Cairo,Down Town,Mitsubishi,Lancer,2015,90000.0,Automatic,630000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/3e412aa9297e457ab0eebdc1c7c5684e?status=Used
رينو كادجار فئة ٣ لون احمر ممتازه,Giza,Sheikh Zayed,Renault,Kadjar,2018,130000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/renault-kadjar/6f3330f8395b4e2994b1de6986c8070d?status=Used
X3 2017 Very Good Condition,Cairo,New Cairo & 5th Settlement,BMW,X3,2017,140000.0,Automatic,2550000.0,,https://contactcars.com/en/used-cars/bmw-x3/776366c2cb754897b92d3ca381a064a7?status=Used
كسر زيرو نيسان سنترا,Giza,El Haram,Nissan,Sentra,2023,3000.0,Automatic,175000.0,,https://contactcars.com/en/used-cars/nissan-sentra/936603aa1c9642d9ba41f04cb29be1e5?status=Used
جيتا ٢٠١٧(١٤٠٠ تربوي) {لذوي الاحتياجات الخاصة},Cairo,Mokattam,Volkswagen,Jetta,2017,56000.0,Automatic,630000.0,,https://contactcars.com/en/used-cars/volkswagen-jetta/bf0b6c2bffca44d29a2ab2a6467406e7?status=Used
B200 progressive,Cairo,El Sherouk City,Mercedes,B 200,2022,27000.0,Automatic,2200000.0,440000.0,https://contactcars.com/en/used-cars/mercedes-b_200/724dc17ffffb4d81b675265a4daf13eb?status=Used
بيجو ٣٠١ فبريكة بحالة الزيرو ٢٠٢٠,Cairo,Nasr City,Peugeot,301,2020,81000.0,Automatic,695000.0,139000.0,https://contactcars.com/en/used-cars/peugeot-301/5cc07ca5efe14f63b9fefb1445fbad77?status=Used
نيسان قشقاي فابريكه بالكامل حاله فوق الممتازه,Cairo,Heliopolis,Nissan,Qashqai,2013,200000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/c1e24fb9cee942c98a45a984e968cc78?status=Used
Audi A4 - اودي a4,Cairo,Madinaty,Audi,A4,2017,210000.0,Automatic,1550000.0,,https://contactcars.com/en/used-cars/audi-a4/ea7c68388a9c41169e9b21ae7534babe?status=Used
بيجو 508 بحاله الزيرو 2021,Alexandria,El Montza,Peugeot,508,2021,60000.0,Automatic,1550000.0,310000.0,https://contactcars.com/en/used-cars/peugeot-508/3bcf996444854856b3a0f4b850f7d7ae?status=Used
Bmw,Cairo,Heliopolis,BMW,523i,2011,174000.0,Automatic,1250000.0,,https://contactcars.com/en/used-cars/bmw-523i/9428597ef77746d2813731efe044e56e?status=Used
MG HS Zero Red Interior,Cairo,Nasr City,MG,HS,2023,200.0,Automatic,2000000.0,1000000.0,https://contactcars.com/en/used-cars/mg-hs/4dd1b349c9444f10a45c0f03f217956d?status=Used
هونداي النترا,Cairo,New Cairo & 5th Settlement,Hyundai,Elantra MD,2016,170000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_md/603f95d5c4754e7ab9f2323e775bc4dc?status=Used
لانسر شارك حالة ممتازة,Giza,6th of October,Mitsubishi,Lancer,2016,206000.0,Automatic,670000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/0e4eab1aa7624b70b0cd5bb4475fc405?status=Used
BMW 330i 2016 for sale Personal Use,Giza,Doki,BMW,330i,2016,140000.0,Automatic,2000000.0,,https://contactcars.com/en/used-cars/bmw-330i/a8213d87e9d045398b18906061544066?status=Used
بورش كايين S موديل ٢٠١٣ - جنسيات و إقامات أجنبية فقط,Giza,6th of October,Porsche,Cayenne S,2013,210000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/porsche-cayenne_s/b3a94f32d6cd44e387c9ad6197f2cc75?status=Used
فيرنا 2015,Cairo,Mataria,Hyundai,Verna,2015,280.0,Manual,350000.0,,https://contactcars.com/en/used-cars/hyundai-verna/46f24a445abe46ec8b918b61eca97579?status=Used
Fait tipo فيات تيبو فئة ثانية مانيوال 2019,Cairo,Heliopolis,Fiat,Tipo,2019,108000.0,Manual,600000.0,,https://contactcars.com/en/used-cars/fiat-tipo/b0c71089206642fb96314d286843a39e?status=Used
كورولا 2008 بحالة جيدة جدا,Eastern,10th of Ramadan,Toyota,Corolla,2008,400000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/toyota-corolla/78f1ca0956134d46a990f71216cb85e4?status=Used
تويوتا كورولا ١٩٨٠ بحالة جيدة جدا,Giza,Saqqara,Toyota,Corolla,1980,134000.0,Manual,60000.0,,https://contactcars.com/en/used-cars/toyota-corolla/221fd7918d894d7d9166608795f2dbc7?status=Used
فيات برافا شبه زيرو 2001,Cairo,Maadi,Fiat,Brava,2001,190000.0,Manual,200000.0,,https://contactcars.com/en/used-cars/fiat-brava/e5bf3b0eeada45a8b005eed774340df7?status=Used
جيب شيروكي kk,Qalyubia,Benha,Jeep,Cherokee,2009,135000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/jeep-cherokee/f531a87f77e54df5975279318d461666?status=Used
C180,Cairo,Manial,Mercedes,C180,2010,149000.0,Automatic,1150000.0,,https://contactcars.com/en/used-cars/mercedes-c180/f898ea91fc234774a4fd8cf76d6113a4?status=Used
جاك بحاله الىكاله,Cairo,Mokattam,JAC,J7,2022,39500.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/jac-j7/d95637cde4cb46fcac0b6ca12aff82f5?status=Used
لاند روفر ديسكفري سبورت للبيع,Cairo,New Cairo & 5th Settlement,Land Rover,Discovery Sport,2016,163000.0,Automatic,2400000.0,,https://contactcars.com/en/used-cars/land_rover-discovery_sport/6724e9dd9bcc447ebb244f8e4f60499a?status=Used
Fiat Tipo Facelift 2022,Alexandria,Smouha,Fiat,Tipo,2022,13500.0,Automatic,950000.0,237500.0,https://contactcars.com/en/used-cars/fiat-tipo/da2d7d10d3e6414b85926a1fad68776e?status=Used
Opel astra 2018,Cairo,Nasr City,OPEL,Astra,2018,106000.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/opel-astra/3c2725985ef1467b9f21fa3f70a34539?status=Used
متسوبيشي باجيرو فور ويل,Cairo,Nasr City,Mitsubishi,Pajero,2015,95000.0,Automatic,2300000.0,,https://contactcars.com/en/used-cars/mitsubishi-pajero/f77e4ed1a4ab4c08874e2d39521934e9?status=Used
كارينز خليجي 2016,Sohag,Sohag Center,Kia,Carens,2016,75000.0,Automatic,900000.0,,https://contactcars.com/en/used-cars/kia-carens/148fef56261c46329e63d78106585311?status=Used
اوبل استرا ٢٠١٩,Cairo,Nasr City,OPEL,Astra,2019,77000.0,Automatic,1100000.0,220000.0,https://contactcars.com/en/used-cars/opel-astra/27639516970f4819a2c32ebcad44bdef?status=Used
2022 Blue Tipo Hatchback for sales,Cairo,Maadi,Fiat,Tipo,2022,22000.0,Automatic,880000.0,,https://contactcars.com/en/used-cars/fiat-tipo/4aeaca20d2164930bfdfec129f41e8df?status=Used
أوبل استرا بحاله ممتازه,Cairo,El Sherouk City,OPEL,Astra,2001,250000.0,Manual,250000.0,,https://contactcars.com/en/used-cars/opel-astra/e398f3d931a0490184c2fcf8329922df?status=Used
تيجو ٣ موديل ٢٠٢٣ للبيع,Qalyubia,El Oobor,Chery,Tiggo,2023,30000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/chery-tiggo/c758f9305797436caf3bbe3360f94648?status=Used
اشتري وانتا الكسبان,Asyut,Asyut,Fiat,128 nova,1978,70000.0,Manual,38000.0,,https://contactcars.com/en/used-cars/fiat-128_nova/db02b23136d747608a9356dd8037afa5?status=Used
النترا اتش دي بحاله ممتازه,Cairo,Maadi,Hyundai,Elantra HD,2018,220000.0,Automatic,625000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_hd/229eb941cc7e45b1a67ba6c41c191fba?status=Used
سيارة Bmw,Giza,El Haram,BMW,528i,2014,200000.0,Automatic,1700000.0,,https://contactcars.com/en/used-cars/bmw-528i/f8e3658a6df54acaae910fe88194abdd?status=Used
اوبترا موديل 2013 شيفروليه اوبترا اوتوماتيك,Alexandria,El Ramal,Chevrolet,Optra,2013,84000.0,Automatic,370000.0,,https://contactcars.com/en/used-cars/chevrolet-optra/882d3ad8d7fc4975ae4cfea9da5c55c8?status=Used
رينو لوجان بحالة جيدة جدا,Cairo,Maadi,Renault,Logan,2013,185000.0,Manual,300000.0,,https://contactcars.com/en/used-cars/renault-logan/7c9d980d4c34469f93035143c66e40bf?status=Used
لانوس ٢٠١٠,Dakahlia,Mit Ghamar,Daewoo,Lanos II,2010,250000.0,Manual,225000.0,,https://contactcars.com/en/used-cars/daewoo-lanos_ii/922e7cf99ca34bc9973b22ef9f954eed?status=Used
هيونداي اكسيل فابريكه دواخل رخصه سنتين باسمى,Alexandria,Sidi Bishr,Hyundai,Excel,1997,188000.0,Manual,120000.0,,https://contactcars.com/en/used-cars/hyundai-excel/32e2e5ba6c5b41f3ba9f756da918a3a1?status=Used
سيارة ستروين C4 جراند بيكاسو للبيع,Alexandria,Abo Youssef,Citroen,C4 Grand Picasso,2019,38000.0,Automatic,1150000.0,230000.0,https://contactcars.com/en/used-cars/citroen-c4_grand_picasso/ef025756b56445c9acef0bf02cb86e99?status=Used
رينو داستر 2022 للبيع Renault Duster,Cairo,Heliopolis,Renault,Duster,2022,17000.0,Automatic,1150000.0,230000.0,https://contactcars.com/en/used-cars/renault-duster/ac99806a2781408b96ab74c8080cef46?status=Used
ماذدا ٣ فابريكة بالكامل,South Sinai,Sharm El-Shaikh,Mazda,3,2019,127000.0,Automatic,1050000.0,,https://contactcars.com/en/used-cars/mazda-3/cd173413e2da4cc0bc02954e61b7302a?status=Used
كيا سبورتاج دفع رباعي جديده,Cairo,Maadi,Kia,Sportage,2023,140.0,Automatic,2500000.0,500000.0,https://contactcars.com/en/used-cars/kia-sportage/65d3c8c7b449469597d8da5abb9d8af9?status=Used
Peugeot 3008 بيجو ٣٠٠٨,Cairo,New Cairo & 5th Settlement,Peugeot,3008,2013,200.0,Automatic,670000.0,,https://contactcars.com/en/used-cars/peugeot-3008/4479a57e5cd0430b89f795b23133905f?status=Used
E300e بحاله الزيرو 2019٠١١٢٢٧٧٧٠٧٠,Ismailia,Ismailia,Mercedes,E300,2019,25000.0,Automatic,3950000.0,790000.0,https://contactcars.com/en/used-cars/mercedes-e300/af72f860bfe9425d88e4a4bdedde85b1?status=Used
السياره فابريكه بالكامل ماعدا رفرف امامي شمال وخلفي يمين,Giza,El Haram,Chevrolet,Optra,2021,80000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/chevrolet-optra/2378f2b6614e4e5db1e8f951a29cdf09?status=Used
مرسيدس سي٢٠٠,Cairo,New Cairo & 5th Settlement,Mercedes,C200,2022,19000.0,Automatic,3450000.0,690000.0,https://contactcars.com/en/used-cars/mercedes-c200/f8be380b10594893b50791c949b9ffa9?status=Used
VW MK3 Golf,Qalyubia,El Oobor,Volkswagen,Golf,1992,300000.0,Manual,225000.0,,https://contactcars.com/en/used-cars/volkswagen-golf/5a6ac7fb3cd7481a9d100d9fe436ca65?status=Used
تويوتا روميون,Cairo,New Cairo & 5th Settlement,Toyota,Rumion,2022,10000.0,Manual,1400000.0,280000.0,https://contactcars.com/en/used-cars/toyota-rumion/a754fdad00cc4893816de839188854c6?status=Used
Changan Alsvin 2022,Cairo,New Cairo & 5th Settlement,Changan,Alsvin,2022,65000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/changan-alsvin/b012baa1a50c4910b4808816dfcd676b?status=Used
نيسان قشقاي 2014,Bani Sweif,Bani Sweif,Nissan,Qashqai,2014,250000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/8915e1fddd29402daeafb80c2a9f61ea?status=Used
BMW 316i model 2104 very good,Cairo,New Cairo & 5th Settlement,BMW,316i,2014,210000.0,Automatic,1150000.0,,https://contactcars.com/en/used-cars/bmw-316i/85038a6ac7d84f34bf68935407d18f35?status=Used
Mercedes CLA 200,Cairo,Sheraton,Mercedes,CLA 200,2021,60000.0,Automatic,2550000.0,510000.0,https://contactcars.com/en/used-cars/mercedes-cla_200/33fd304342e14610840fd579eaff5324?status=Used
اسبيرانزا A113,Luxor,Qorna,Speranza,A113,2013,74500.0,Manual,240000.0,,https://contactcars.com/en/used-cars/speranza-a113/7286d3e981ce4455b1436040e5335fa7?status=Used
تويوتا فورتشنر,Cairo,New Cairo & 5th Settlement,Toyota,Fortuner,2013,118000.0,Automatic,2400000.0,,https://contactcars.com/en/used-cars/toyota-fortuner/97d39d07a31b43ceb016692c4767969c?status=Used
كيا سبورتاج٢٠١٧ كامله بصمه زيرو بالكامل,Monufia,Berket El Saba',Kia,Sportage,2017,120000.0,Automatic,1370000.0,,https://contactcars.com/en/used-cars/kia-sportage/7d87135581f74fe7bb2382cd65ca6d1f?status=Used
فيات تببو مانيوال,Qalyubia,El Oobor,Fiat,Tipo,2021,80000.0,Manual,620000.0,,https://contactcars.com/en/used-cars/fiat-tipo/b18d3ffbf9384418824d1a74592c20ac?status=Used
سياره للبيع,Cairo,Shoubra,Lada,2107,2006,3000.0,Manual,75000.0,,https://contactcars.com/en/used-cars/lada-2107/ea506f60bf26463484b512eab66f0bf1?status=Used
سيارة أوبل جراندلاند موديل ٢٠٢١ هاي لاين,Cairo,New Cairo & 5th Settlement,OPEL,Grand Land,2021,42000.0,Automatic,1500000.0,300000.0,https://contactcars.com/en/used-cars/opel-grand_land/806e572468e44819a40c615e06e9e4ce?status=Used
هيونداي فيرنا بحاله ممتاذه لاتحتاج مصروف,El Beheira,Damanhur,Hyundai,Verna,2014,190.0,Manual,260000.0,,https://contactcars.com/en/used-cars/hyundai-verna/8c8ee5fd1b3148f9a3b9b6c9a790d8e5?status=Used
ستروينc5 2021. Feel with banorama,Western,Tanta,Citroen,C5 Aircross,2021,83000.0,Automatic,1550000.0,310000.0,https://contactcars.com/en/used-cars/citroen-c5_aircross/fdff5276216c4c9988c543eff2a8c200?status=Used
او للبدل للبيع BMW X1,Cairo,Nasr City,BMW,X1,2019,89000.0,Automatic,2250000.0,,https://contactcars.com/en/used-cars/bmw-x1/482a152043f04395a0ca30704bcdf389?status=Used
Mitsubishi pajero highline 3.8L,Giza,6th of October,Mitsubishi,Pajero,2020,80000.0,Automatic,3500000.0,700000.0,https://contactcars.com/en/used-cars/mitsubishi-pajero/a266aef7429c49b4acb628b85d4dbc2d?status=Used
اكليبس ٢٠١٨,Cairo,Mokattam,Mitsubishi,Eclipse,2018,180000.0,Automatic,1150000.0,,https://contactcars.com/en/used-cars/mitsubishi-eclipse/2637f2367e324e498898f948d81af3ae?status=Used
Shark 2014,Eastern,Zagazig,Mitsubishi,Lancer,2014,114000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/dc6eb9d38a9c45edb106c274c46ff3f3?status=Used
مرسيدس بحالة ممتازة,Giza,El Mohndseen,Mercedes,CLA 180,2019,48500.0,Automatic,1950000.0,,https://contactcars.com/en/used-cars/mercedes-cla_180/4347c1404f3b4440b53342ade1422bb3?status=Used
تويوتا كورولا p3,Alexandria,Smouha,Toyota,Corolla,2019,86000.0,Automatic,1150000.0,,https://contactcars.com/en/used-cars/toyota-corolla/7ea0932c53c54755bed46ca0c1be64f0?status=Used
تويوتا كورولا كسر زيرو,Western,Tanta,Toyota,Corolla,2020,49000.0,Automatic,1090000.0,218000.0,https://contactcars.com/en/used-cars/toyota-corolla/dd6b99385141433999a873c62ea717f8?status=Used
شيفروليه كروز بحاله ممتازه,Cairo,Ain Shams,Chevrolet,Cruze,2013,146443.0,Automatic,420000.0,,https://contactcars.com/en/used-cars/chevrolet-cruze/fe78d947ae424f91b790140b551608fd?status=Used
Kia sportage 2022,Giza,Sheikh Zayed,Kia,Sportage,2022,5000.0,Automatic,2000000.0,400000.0,https://contactcars.com/en/used-cars/kia-sportage/4b820854560d4a4ea2fe50f535269aae?status=Used
بجو ٤٠٦ بحاله ممتازة لا تحتاج مصروف,Cairo,Nasr City,Peugeot,406,2003,2870.0,Automatic,320000.0,,https://contactcars.com/en/used-cars/peugeot-406/2a5bf5df93d4410ca6b59f693e6fab89?status=Used
فولفو كالزيرو,Cairo,Madinaty,Volvo,XC 60,2021,60000.0,Automatic,3000000.0,750000.0,https://contactcars.com/en/used-cars/volvo-xc_60/500109be608b468b85567811f9646268?status=Used
شيفروليه لانوس ٢٠١٥,Giza,Sheikh Zayed,Chevrolet,Lanos,2015,140000.0,Manual,280000.0,,https://contactcars.com/en/used-cars/chevrolet-lanos/14c427bd7b104649aab55d31da3fc1b3?status=Used
